species,decimallongitude,decimallatitude,syndrome,region
Balmea_stormiae,-89.8,13.87,hummingbird,C
Balmea_stormiae,-90.66,14.4,hummingbird,C
Balmea_stormiae,-90.64,14.4,hummingbird,C
Balmea_stormiae,-92.95,15.72,hummingbird,C
Balmea_stormiae,-92.95,15.73,hummingbird,C
Balmea_stormiae,-92.5,16.5,hummingbird,C
Balmea_stormiae,-97.57,16.83,hummingbird,C
Balmea_stormiae,-99.88,17.53,hummingbird,C
Balmea_stormiae,-100.45,18.86,hummingbird,C
Balmea_stormiae,-101.8333,19.1667,hummingbird,C
Balmea_stormiae,-103.67,19.33,hummingbird,C
Balmea_stormiae,-102.05,19.35,hummingbird,C
Balmea_stormiae,-102.06,19.4,hummingbird,C
Balmea_stormiae,-103.7,19.43,hummingbird,C
Balmea_stormiae,-103.67,19.43,hummingbird,C
Balmea_stormiae,-103.68,19.43,hummingbird,C
Balmea_stormiae,-103.7,19.45,hummingbird,C
Balmea_stormiae,-103.67,19.46,hummingbird,C
Balmea_stormiae,-104.3,19.6,hummingbird,C
Balmea_stormiae,-104.98,21.5,hummingbird,C
Cosmibuena_grandiflora,-64.435,-16.7261,hawkmoth,ABD
Cosmibuena_grandiflora,-64.435,-16.7261,hawkmoth,ABD
Cosmibuena_grandiflora,-67.51666,-16.35,hawkmoth,ABD
Cosmibuena_grandiflora,-67.75,-16.21666,hawkmoth,ABD
Cosmibuena_grandiflora,-67.83333,-16.2,hawkmoth,ABD
Cosmibuena_grandiflora,-68.1667,-15.25,hawkmoth,ABD
Cosmibuena_grandiflora,-68.1667,-15.25,hawkmoth,ABD
Cosmibuena_grandiflora,-68.63694,-15.2125,hawkmoth,ABD
Cosmibuena_grandiflora,-68.712306,-14.669861,hawkmoth,ABD
Cosmibuena_grandiflora,-68.774722,-14.576944,hawkmoth,ABD
Cosmibuena_grandiflora,-68.90888,-14.57666,hawkmoth,ABD
Cosmibuena_grandiflora,-68.82166,-14.56861,hawkmoth,ABD
Cosmibuena_grandiflora,-67.820778,-14.088139,hawkmoth,ABD
Cosmibuena_grandiflora,-70,-13,hawkmoth,ABD
Cosmibuena_grandiflora,-71.372222,-12.901944,hawkmoth,ABD
Cosmibuena_grandiflora,-73.16944,-12.7875,hawkmoth,ABD
Cosmibuena_grandiflora,-75.25,-11.25,hawkmoth,ABD
Cosmibuena_grandiflora,-75.338055,-11.197778,hawkmoth,ABD
Cosmibuena_grandiflora,-75.41666,-11.08333,hawkmoth,ABD
Cosmibuena_grandiflora,-52.8731,-10.8339,hawkmoth,ABD
Cosmibuena_grandiflora,-74.38333,-10.75,hawkmoth,ABD
Cosmibuena_grandiflora,-75.093611,-10.572778,hawkmoth,ABD
Cosmibuena_grandiflora,-75.06666,-10.53333,hawkmoth,ABD
Cosmibuena_grandiflora,-75.07027,-10.48666,hawkmoth,ABD
Cosmibuena_grandiflora,-75.260278,-10.3325,hawkmoth,ABD
Cosmibuena_grandiflora,-75.540278,-10.291389,hawkmoth,ABD
Cosmibuena_grandiflora,-75.182778,-10.26,hawkmoth,ABD
Cosmibuena_grandiflora,-75.25,-10.25,hawkmoth,ABD
Cosmibuena_grandiflora,-74.94166,-10.19444,hawkmoth,ABD
Cosmibuena_grandiflora,-75.23138,-10.1725,hawkmoth,ABD
Cosmibuena_grandiflora,-75.368333,-10.134444,hawkmoth,ABD
Cosmibuena_grandiflora,-75.55027,-10.10416,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-74.14,-9.1839,hawkmoth,ABD
Cosmibuena_grandiflora,-76.41666,-6.5,hawkmoth,ABD
Cosmibuena_grandiflora,-77.36666,-5.66666,hawkmoth,ABD
Cosmibuena_grandiflora,-77.562639,-4.038153,hawkmoth,ABD
Cosmibuena_grandiflora,-75,-4,hawkmoth,ABD
Cosmibuena_grandiflora,-77.98333,-1.85,hawkmoth,ABD
Cosmibuena_grandiflora,-76.7,-1.816667,hawkmoth,ABD
Cosmibuena_grandiflora,-80.616667,-1.8,hawkmoth,ABD
Cosmibuena_grandiflora,-60.221386,-1.569003,hawkmoth,ABD
Cosmibuena_grandiflora,-60.221389,-1.568889,hawkmoth,ABD
Cosmibuena_grandiflora,-78.1869,-1.4628,hawkmoth,ABD
Cosmibuena_grandiflora,-77.6,-1.06666,hawkmoth,ABD
Cosmibuena_grandiflora,-77.61666,-1.06666,hawkmoth,ABD
Cosmibuena_grandiflora,-77.56666,-0.68333,hawkmoth,ABD
Cosmibuena_grandiflora,-79.213056,-0.525833,hawkmoth,ABD
Cosmibuena_grandiflora,-78.16666,0.66666,hawkmoth,ABD
Cosmibuena_grandiflora,-78.9,0.8,hawkmoth,ABD
Cosmibuena_grandiflora,-78.9,0.8,hawkmoth,ABD
Cosmibuena_grandiflora,-78.5,0.81666,hawkmoth,ABD
Cosmibuena_grandiflora,-78.45,0.85,hawkmoth,ABD
Cosmibuena_grandiflora,-54.54111,3.10472,hawkmoth,ABD
Cosmibuena_grandiflora,-53.08333,3.25,hawkmoth,ABD
Cosmibuena_grandiflora,-52.95,3.3,hawkmoth,ABD
Cosmibuena_grandiflora,-52.93333,3.3,hawkmoth,ABD
Cosmibuena_grandiflora,-52.95,3.3,hawkmoth,ABD
Cosmibuena_grandiflora,-53.21666,3.46666,hawkmoth,ABD
Cosmibuena_grandiflora,-53.22,3.47,hawkmoth,ABD
Cosmibuena_grandiflora,-76.58333,3.48333,hawkmoth,ABD
Cosmibuena_grandiflora,-76.633333,3.483333,hawkmoth,ABD
Cosmibuena_grandiflora,-61.83333,3.75,hawkmoth,ABD
Cosmibuena_grandiflora,-61.726111,3.785278,hawkmoth,ABD
Cosmibuena_grandiflora,-61.726002,3.785408,hawkmoth,ABD
Cosmibuena_grandiflora,-61.666667,3.833333,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_grandiflora,-58.86611,3.96527,hawkmoth,ABD
Cosmibuena_grandiflora,-58.86611,3.96527,hawkmoth,ABD
Cosmibuena_grandiflora,-58.8661,3.96528,hawkmoth,ABD
Cosmibuena_grandiflora,-58.95,3.98,hawkmoth,ABD
Cosmibuena_grandiflora,-58.95,3.98,hawkmoth,ABD
Cosmibuena_grandiflora,-58.95,3.983333,hawkmoth,ABD
Cosmibuena_grandiflora,-54.78,4.25,hawkmoth,ABD
Cosmibuena_grandiflora,-61.55,4.66666,hawkmoth,ABD
Cosmibuena_grandiflora,-61.55,4.66666,hawkmoth,ABD
Cosmibuena_grandiflora,-58.7017,4.7364,hawkmoth,ABD
Cosmibuena_grandiflora,-58.7017,4.7364,hawkmoth,ABD
Cosmibuena_grandiflora,-58.7017,4.7364,hawkmoth,ABD
Cosmibuena_grandiflora,-58.7017,4.7364,hawkmoth,ABD
Cosmibuena_grandiflora,-59.48,5.16,hawkmoth,ABD
Cosmibuena_grandiflora,-59.48333,5.16666,hawkmoth,ABD
Cosmibuena_grandiflora,-59.48333,5.16666,hawkmoth,ABD
Cosmibuena_grandiflora,-59.4833,5.16667,hawkmoth,ABD
Cosmibuena_grandiflora,-59.48333,5.175,hawkmoth,ABD
Cosmibuena_grandiflora,-59.4833,5.175,hawkmoth,ABD
Cosmibuena_grandiflora,-59.48333,5.175,hawkmoth,ABD
Cosmibuena_grandiflora,-59.4667,5.2,hawkmoth,ABD
Cosmibuena_grandiflora,-60.25,5.56666,hawkmoth,ABD
Cosmibuena_grandiflora,-60.25,5.56666,hawkmoth,ABD
Cosmibuena_grandiflora,-60.25,5.56666,hawkmoth,ABD
Cosmibuena_grandiflora,-60.25,5.56666,hawkmoth,ABD
Cosmibuena_grandiflora,-60.25,5.56667,hawkmoth,ABD
Cosmibuena_grandiflora,-60.25,5.56667,hawkmoth,ABD
Cosmibuena_grandiflora,-75.67,5.67,hawkmoth,ABD
Cosmibuena_grandiflora,-75.25,5.72,hawkmoth,ABD
Cosmibuena_grandiflora,-60.58,5.75,hawkmoth,ABD
Cosmibuena_grandiflora,-61.06166,5.815,hawkmoth,ABD
Cosmibuena_grandiflora,-61.0617,5.815,hawkmoth,ABD
Cosmibuena_grandiflora,-61.06166,5.815,hawkmoth,ABD
Cosmibuena_grandiflora,-62.25,5.9,hawkmoth,ABD
Cosmibuena_grandiflora,-75.13333,5.91666,hawkmoth,ABD
Cosmibuena_grandiflora,-61.1,5.95,hawkmoth,ABD
Cosmibuena_grandiflora,-61.394167,6.096944,hawkmoth,ABD
Cosmibuena_grandiflora,-61.81,6.21,hawkmoth,ABD
Cosmibuena_grandiflora,-64.41,6.23,hawkmoth,ABD
Cosmibuena_grandiflora,-62.68,6.28,hawkmoth,ABD
Cosmibuena_grandiflora,-62.68333,6.28333,hawkmoth,ABD
Cosmibuena_grandiflora,-61.91,6.36,hawkmoth,ABD
Cosmibuena_grandiflora,-61.91,6.36,hawkmoth,ABD
Cosmibuena_grandiflora,-60.58,6.375,hawkmoth,ABD
Cosmibuena_grandiflora,-60.5799,6.37503,hawkmoth,ABD
Cosmibuena_grandiflora,-75.1344,6.9058,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-65.9119,7.0758,hawkmoth,ABD
Cosmibuena_grandiflora,-81.84305,7.52388,hawkmoth,ABD
Cosmibuena_grandiflora,-61.21,7.61,hawkmoth,ABD
Cosmibuena_grandiflora,-80.833333,7.716667,hawkmoth,ABD
Cosmibuena_grandiflora,-80.873611,7.73,hawkmoth,ABD
Cosmibuena_grandiflora,-59.46,7.81,hawkmoth,ABD
Cosmibuena_grandiflora,-60.02,8.03,hawkmoth,ABD
Cosmibuena_grandiflora,-60.06,8.05,hawkmoth,ABD
Cosmibuena_grandiflora,-60.06666,8.05,hawkmoth,ABD
Cosmibuena_grandiflora,-80.983333,8.1,hawkmoth,ABD
Cosmibuena_grandiflora,-81.25,8.1667,hawkmoth,ABD
Cosmibuena_grandiflora,-81.25,8.1667,hawkmoth,ABD
Cosmibuena_grandiflora,-80.86055,8.43416,hawkmoth,ABD
Cosmibuena_grandiflora,-83.56,8.48,hawkmoth,ABD
Cosmibuena_grandiflora,-80.4,8.4833,hawkmoth,ABD
Cosmibuena_grandiflora,-73.37,8.52,hawkmoth,ABD
Cosmibuena_grandiflora,-83.36,8.55,hawkmoth,ABD
Cosmibuena_grandiflora,-83.36,8.55,hawkmoth,ABD
Cosmibuena_grandiflora,-80.11666,8.575,hawkmoth,ABD
Cosmibuena_grandiflora,-83.2,8.67,hawkmoth,ABD
Cosmibuena_grandiflora,-80.46388,8.67888,hawkmoth,ABD
Cosmibuena_grandiflora,-82.6,8.683333,hawkmoth,ABD
Cosmibuena_grandiflora,-79.916111,8.691667,hawkmoth,ABD
Cosmibuena_grandiflora,-82.448333,8.693333,hawkmoth,ABD
Cosmibuena_grandiflora,-83.55,8.7,hawkmoth,ABD
Cosmibuena_grandiflora,-83.52,8.7,hawkmoth,ABD
Cosmibuena_grandiflora,-70.53333,8.83333,hawkmoth,ABD
Cosmibuena_grandiflora,-70.73333,8.86666,hawkmoth,ABD
Cosmibuena_grandiflora,-83.245833,9.297222,hawkmoth,ABD
Cosmibuena_grandiflora,-83.63888,9.385,hawkmoth,ABD
Cosmibuena_grandiflora,-83.642778,9.3875,hawkmoth,ABD
Cosmibuena_grandiflora,-83.709722,9.464444,hawkmoth,ABD
Cosmibuena_grandiflora,-84.38,9.71,hawkmoth,ABD
Cosmibuena_grandiflora,-84.40143,9.719767,hawkmoth,ABD
Cosmibuena_grandiflora,-84.40143,9.719767,hawkmoth,ABD
Cosmibuena_grandiflora,-84.37,9.72,hawkmoth,ABD
Cosmibuena_grandiflora,-84.39,9.74,hawkmoth,ABD
Cosmibuena_grandiflora,-84.3925,9.743056,hawkmoth,ABD
Cosmibuena_grandiflora,-84.55,9.75,hawkmoth,ABD
Cosmibuena_grandiflora,-85.30268,9.912235,hawkmoth,ABD
Cosmibuena_grandiflora,-85.30268,9.912235,hawkmoth,ABD
Cosmibuena_grandiflora,-83.9519,10.0114,hawkmoth,ABD
Cosmibuena_grandiflora,-83.9519,10.0114,hawkmoth,ABD
Cosmibuena_grandiflora,-83.9519,10.0114,hawkmoth,ABD
Cosmibuena_grandiflora,-84.516667,10.033333,hawkmoth,ABD
Cosmibuena_grandiflora,-84.516667,10.033333,hawkmoth,ABD
Cosmibuena_grandiflora,-84.66,10.11,hawkmoth,ABD
Cosmibuena_grandiflora,-85.63056,10.1425,hawkmoth,ABD
Cosmibuena_grandiflora,-85.63056,10.1425,hawkmoth,ABD
Cosmibuena_grandiflora,-84.60777,10.21472,hawkmoth,ABD
Cosmibuena_grandiflora,-84.416667,10.233333,hawkmoth,ABD
Cosmibuena_grandiflora,-85.58,10.26,hawkmoth,ABD
Cosmibuena_grandiflora,-84.8,10.3,hawkmoth,ABD
Cosmibuena_grandiflora,-84.8,10.3,hawkmoth,ABD
Cosmibuena_grandiflora,-84.8,10.3,hawkmoth,ABD
Cosmibuena_grandiflora,-84.8,10.3,hawkmoth,ABD
Cosmibuena_grandiflora,-84.8,10.3,hawkmoth,ABD
Cosmibuena_grandiflora,-84.82611,10.30666,hawkmoth,ABD
Cosmibuena_grandiflora,-84.5,10.5,hawkmoth,ABD
Cosmibuena_grandiflora,-83.5,10.51,hawkmoth,ABD
Cosmibuena_grandiflora,-84.93,10.58,hawkmoth,ABD
Cosmibuena_grandiflora,-84.93,10.58,hawkmoth,ABD
Cosmibuena_grandiflora,-85.26,10.8,hawkmoth,ABD
Cosmibuena_grandiflora,-85.33,10.91,hawkmoth,ABD
Cosmibuena_grandiflora,-85.33,10.92,hawkmoth,ABD
Cosmibuena_grandiflora,-85.58333,11.53333,hawkmoth,ABD
Cosmibuena_grandiflora,-86.166667,11.983333,hawkmoth,ABD
Cosmibuena_grandiflora,-86.15,12,hawkmoth,ABD
Cosmibuena_grandiflora,-85.341778,12.298583,hawkmoth,ABD
Cosmibuena_grandiflora,-85.98333,13.05,hawkmoth,ABD
Cosmibuena_grandiflora,-85.5833,13.75,hawkmoth,ABD
Cosmibuena_grandiflora,-86.183611,13.970833,hawkmoth,ABD
Cosmibuena_grandiflora,-87,14,hawkmoth,ABD
Cosmibuena_grandiflora,-87,14,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.1869,-1.4628,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.1869,-1.4628,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.91666,-0.4,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.91666,-0.4,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.9,0.8,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.35,0.81666,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.53333,0.83333,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.6,1.03333,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.8,1.3,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.8,1.3,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.7,1.35,hawkmoth,ABD
Cosmibuena_macrocarpa,-71.39972,3.35222,hawkmoth,ABD
Cosmibuena_macrocarpa,-76.83333,3.66666,hawkmoth,ABD
Cosmibuena_macrocarpa,-76.5,3.75,hawkmoth,ABD
Cosmibuena_macrocarpa,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_macrocarpa,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_macrocarpa,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_macrocarpa,-72.8667,3.8811,hawkmoth,ABD
Cosmibuena_macrocarpa,-76.25,4.033333,hawkmoth,ABD
Cosmibuena_macrocarpa,-76.56611,5.26638,hawkmoth,ABD
Cosmibuena_macrocarpa,-77.28333,5.31666,hawkmoth,ABD
Cosmibuena_macrocarpa,-77.35,6.26666,hawkmoth,ABD
Cosmibuena_macrocarpa,-76.56126,7.27859,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.05,8.566667,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.13333,8.6,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.11666,8.6,hawkmoth,ABD
Cosmibuena_macrocarpa,-77.383333,8.633333,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.5903,8.6429,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.91666,8.66666,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.91666,8.68333,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.9,8.68333,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.9,8.683333,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.9,8.683333,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.915556,8.688889,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.90555,8.6925,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.47666,8.695,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.90111,8.70111,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.91666,8.71666,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.466667,8.716667,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.33333,9.01666,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.33,9.02,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.1,9.15,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.85,9.15,hawkmoth,ABD
Cosmibuena_macrocarpa,-80.3,9.15,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.96333,9.15083,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.85277,9.15555,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.85277,9.15555,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.85277,9.15555,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.86527,9.16,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84166,9.1625,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.83722,9.16305,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.838055,9.163611,hawkmoth,ABD
Cosmibuena_macrocarpa,-80,9.1667,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84,9.17,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84,9.17,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84,9.17,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84,9.17,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84361,9.17805,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84361,9.17805,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.84361,9.17805,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.375,9.23388,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.98333,9.25,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.65,9.31666,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.65,9.31666,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.65,9.316667,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.65,9.316667,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.98333,9.33333,hawkmoth,ABD
Cosmibuena_macrocarpa,-78.983333,9.333333,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.75,9.35,hawkmoth,ABD
Cosmibuena_macrocarpa,-79.75,9.433333,hawkmoth,ABD
Cosmibuena_macrocarpa,-84.64222,10.36138,hawkmoth,ABD
Cosmibuena_macrocarpa,-84.92139,10.536945,hawkmoth,ABD
Cosmibuena_macrocarpa,-84.92139,10.536945,hawkmoth,ABD
Cosmibuena_macrocarpa,-85.11767,10.709184,hawkmoth,ABD
Cosmibuena_macrocarpa,-85.05,10.73,hawkmoth,ABD
Cosmibuena_macrocarpa,-85.26,10.78,hawkmoth,ABD
Cosmibuena_macrocarpa,-83.616667,10.8,hawkmoth,ABD
Cosmibuena_macrocarpa,-85.4175,10.988889,hawkmoth,ABD
Cosmibuena_macrocarpa,-84.616667,13.85,hawkmoth,ABD
Cosmibuena_matudae,-85.6667,12.9167,hawkmoth,BC
Cosmibuena_matudae,-85.9,13.01666,hawkmoth,BC
Cosmibuena_matudae,-85.90277,13.02222,hawkmoth,BC
Cosmibuena_matudae,-85.925,13.02222,hawkmoth,BC
Cosmibuena_matudae,-85.93333,13.03333,hawkmoth,BC
Cosmibuena_matudae,-85.93333,13.03333,hawkmoth,BC
Cosmibuena_matudae,-85.957528,13.045667,hawkmoth,BC
Cosmibuena_matudae,-85.91666,13.05,hawkmoth,BC
Cosmibuena_matudae,-85.91666,13.06666,hawkmoth,BC
Cosmibuena_matudae,-86.23333,13.23333,hawkmoth,BC
Cosmibuena_matudae,-86.245083,13.246278,hawkmoth,BC
Cosmibuena_matudae,-85.7,13.25,hawkmoth,BC
Cosmibuena_matudae,-85.7,13.25,hawkmoth,BC
Cosmibuena_matudae,-85.683333,13.25,hawkmoth,BC
Cosmibuena_matudae,-86.240278,13.416667,hawkmoth,BC
Cosmibuena_matudae,-85.972611,13.780778,hawkmoth,BC
Cosmibuena_matudae,-87.075278,14.025278,hawkmoth,BC
Cosmibuena_matudae,-89.35,14.41666,hawkmoth,BC
Cosmibuena_matudae,-89.35,14.41666,hawkmoth,BC
Cosmibuena_matudae,-89.35,14.41666,hawkmoth,BC
Cosmibuena_matudae,-87.883333,14.5,hawkmoth,BC
Cosmibuena_matudae,-89.4167,14.6667,hawkmoth,BC
Cosmibuena_matudae,-91.708611,14.726389,hawkmoth,BC
Cosmibuena_matudae,-92.271389,15.331667,hawkmoth,BC
Cosmibuena_matudae,-92.3,15.4,hawkmoth,BC
Cosmibuena_matudae,-90.3333,15.4667,hawkmoth,BC
Cosmibuena_matudae,-90.334444,15.522222,hawkmoth,BC
Cosmibuena_matudae,-90.1792,15.7422,hawkmoth,BC
Cosmibuena_matudae,-90.1792,15.7422,hawkmoth,BC
Cosmibuena_matudae,-91.2328,15.7736,hawkmoth,BC
Cosmibuena_matudae,-91.631667,16.078611,hawkmoth,BC
Cosmibuena_matudae,-91.700556,16.0875,hawkmoth,BC
Cosmibuena_matudae,-91.56,16.101111,hawkmoth,BC
Cosmibuena_matudae,-93.601389,16.197222,hawkmoth,BC
Cosmibuena_matudae,-93.595555,16.210278,hawkmoth,BC
Cosmibuena_matudae,-93.3225,16.88,hawkmoth,BC
Cosmibuena_matudae,-92.968333,17.211944,hawkmoth,BC
Cosmibuena_valerii,-81.25,8.1667,hawkmoth,B
Cosmibuena_valerii,-81.76305,8.4925,hawkmoth,B
Cosmibuena_valerii,-81.76305,8.4925,hawkmoth,B
Cosmibuena_valerii,-81.12166,8.5025,hawkmoth,B
Cosmibuena_valerii,-81.1217,8.5025,hawkmoth,B
Cosmibuena_valerii,-81.118056,8.516667,hawkmoth,B
Cosmibuena_valerii,-81.81,8.520556,hawkmoth,B
Cosmibuena_valerii,-81.79361,8.52083,hawkmoth,B
Cosmibuena_valerii,-81.796667,8.525,hawkmoth,B
Cosmibuena_valerii,-81.82083,8.53222,hawkmoth,B
Cosmibuena_valerii,-81.81722,8.53527,hawkmoth,B
Cosmibuena_valerii,-81.811667,8.538611,hawkmoth,B
