"species1","species2","D","p_eqD","CI_eqD_lower","CI_eqD_upper","p_sim1D","CI_sim1D_lower","CI_sim1D_upper","p_sim2D","CI_sim2D_lower","CI_sim2D_upper"
"Hillia_longifilamentosa","Hillia_panamensis",0.52790966403434,0.297029702970297,0.221830566292891,0.668867024801265,0.0099009900990099,0,0.176406166302706,0.0099009900990099,0,0.110073770768595
"Hillia_longifilamentosa","Hillia_parasitica",0.0705783378052108,0.811881188118812,0.0457986779956623,0.226355977918228,0.584158415841584,0.00192182155938768,0.254446304713072,0.594059405940594,0.000320761553885218,0.276233393009102
"Hillia_longifilamentosa","Hillia_pumila",0.224229385679614,0.752475247524752,0.124512128155916,0.44396081102008,0.0099009900990099,0,0.0888680624275449,0.0297029702970297,0,0.105124012504393
"Hillia_longifilamentosa","Hillia_tetrandra",0.506630749921597,0.0891089108910891,0.101122323829408,0.533629276897372,0.0099009900990099,0,0.238670631822425,0.0099009900990099,0,0.186531128485291
"Hillia_longifilamentosa","Hillia_triflora_var._pittieri",0.0796807854281441,1,0.140853733860139,0.625534653259053,0.544554455445545,0,0.53440256687032,0.455445544554455,0,0.525188457359315
"Hillia_longifilamentosa","Hillia_triflora_var._triflora",0.592252080425781,0.316831683168317,0.207781678744784,0.750214845831434,0.287128712871287,0,0.846763060990714,0.247524752475248,0.000475692397427835,0.840719116375715
"Hillia_longifilamentosa","Hillia_ulei",0.0812803907203211,0.584158415841584,0.0259203918144896,0.244267780495787,0.514851485148515,0,0.339634468750851,0.455445544554455,0,0.341640809807653
"Hillia_longifilamentosa","Hillia_wurdackii",0.189118725620823,0.900990099009901,0.14958479580183,0.37598371781452,0.0198019801980198,0,0.0812328154702441,0.0099009900990099,0,0.0842266443766506
"Hillia_loranthoides","Hillia_macromeris",0.0730648240441768,0.96039603960396,0.0788479911779935,0.474419821108685,0.356435643564356,0,0.218277201979848,0.297029702970297,0,0.165922664007237
"Hillia_loranthoides","Hillia_macrophylla_SA",0.462158501840063,0.297029702970297,0.319184292672326,0.514541328280449,0.0099009900990099,0,0.22074110340582,0.0099009900990099,0,0.268347500379744
"Hillia_loranthoides","Hillia_macrophylla_CA",0.183241400009664,0.643564356435644,0.0491165976923001,0.514452325534105,0.0891089108910891,0,0.194356896230555,0.0792079207920792,0,0.197758008890146
"Hillia_loranthoides","Hillia_maxonii",0.0790952439816871,0.752475247524752,0.0472644886492129,0.416214565262003,0.336633663366337,0,0.179254363732248,0.396039603960396,0,0.174578898693354
"Hillia_loranthoides","Hillia_palmana",0.415776434774121,0.792079207920792,0.344420184389811,0.617238298825213,0.0099009900990099,0,0.195328934061181,0.0099009900990099,0,0.256719314996489
"Hillia_loranthoides","Hillia_panamensis",0.484030476184888,0.455445544554455,0.250488342167492,0.705598760148731,0.0792079207920792,0,0.510073291014388,0.099009900990099,0,0.590857004628179
"Hillia_loranthoides","Hillia_parasitica",0.0672382564226202,0.99009900990099,0.0972759040554416,0.194897794432391,0.336633663366337,0.000218312294488854,0.211653784608385,0.396039603960396,0.00119965998165748,0.209643963561341
"Hillia_loranthoides","Hillia_pumila",0.217604613438019,0.663366336633663,0.10196112651708,0.437170182107692,0.0693069306930693,0,0.218785039057534,0.0297029702970297,0,0.162601247459058
"Hillia_loranthoides","Hillia_tetrandra",0.502128383866799,0.287128712871287,0.152642894474292,0.643935690737046,0.0099009900990099,0,0.412204127449269,0.0594059405940594,0,0.460247263530504
"Hillia_loranthoides","Hillia_triflora_var._pittieri",0.224215006044122,0.95049504950495,0.232082838282978,0.704341895514385,0.0396039603960396,0,0.186747542460055,0.0198019801980198,0,0.146714666998905
"Hillia_loranthoides","Hillia_triflora_var._triflora",0.566993346363914,0.287128712871287,0.38803975232084,0.652017883046586,0.0099009900990099,0,0.183399243569295,0.0099009900990099,0,0.196565236596659
"Hillia_loranthoides","Hillia_ulei",0.120330700983686,0.891089108910891,0.0987723858718079,0.371039117418488,0.277227722772277,0,0.216286930825021,0.277227722772277,0,0.218650849198006
"Hillia_loranthoides","Hillia_wurdackii",0.16029567697581,1,0.241393037640908,0.399288606827008,0.0297029702970297,0,0.129170632802734,0.0495049504950495,0,0.156610627329629
"Hillia_macromeris","Hillia_macrophylla_SA",0.0838783292593368,1,0.180064358995994,0.566069223922093,0.0891089108910891,0,0.0952019295582624,0.148514851485149,0,0.157770193329355
"Hillia_macromeris","Hillia_macrophylla_CA",0.0340937249885639,0.534653465346535,0.00205833339371782,0.151129470016061,0.267326732673267,0,0.191195358919338,0.227722772277228,0,0.1296185783371
"Hillia_macromeris","Hillia_maxonii",0.127651071870911,0.257425742574257,0.0181454554033657,0.340382000198316,0.792079207920792,0.000504903907605481,0.570051364437959,0.712871287128713,0.000797725899773988,0.567242610111227
"Hillia_macromeris","Hillia_palmana",0.0727432234856731,0.96039603960396,0.0874608541770723,0.443158138455665,0.683168316831683,8.20322157017439e-06,0.299187488843525,0.524752475247525,0,0.304722203957808
"Hillia_macromeris","Hillia_panamensis",0.0451104665452782,1,0.0625167368988774,0.456618799764243,0.346534653465347,0,0.173302416970824,0.297029702970297,0,0.158240425139647
"Hillia_macromeris","Hillia_parasitica",0.0517109499300289,0.910891089108911,0.0434721385092168,0.413553529329364,0.742574257425743,0.000763900276794532,0.71832283231902,0.821782178217822,0.00759703836032312,0.729520916288263
"Hillia_macromeris","Hillia_pumila",0.0665996647472917,0.851485148514851,0.0360561965713882,0.354153120124143,0.0792079207920792,0,0.0884587382663541,0.108910891089109,0,0.0964229364716506
"Hillia_macromeris","Hillia_tetrandra",0.0561245141118293,0.97029702970297,0.0811309079033558,0.33834330243752,0.316831683168317,0,0.194492850069707,0.346534653465347,0,0.249314999112542
"Hillia_macromeris","Hillia_triflora_var._pittieri",0.041032999919339,0.98019801980198,0.0977786258857846,0.47776797175561,0.465346534653465,0,0.21305549342784,0.504950495049505,0,0.219441068920506
"Hillia_macromeris","Hillia_triflora_var._triflora",0.0787594786507553,0.930693069306931,0.0741902831389479,0.412178643148684,0.574257425742574,0,0.35253080856079,0.574257425742574,0,0.338574930879762
"Hillia_macromeris","Hillia_ulei",0.163168491911011,0.277227722772277,0.0119755030189214,0.484724619252792,0.475247524752475,0.000794554068889736,0.820964720112241,0.386138613861386,0.000191120482922169,0.761589387338874
"Hillia_macromeris","Hillia_wurdackii",0.0530701497218752,1,0.1628017558344,0.637468253051544,0.0693069306930693,0,0.0620595482393509,0.0297029702970297,0,0.040428245830807
"Hillia_macrophylla_SA","Hillia_macrophylla_CA",0.127570942140734,0.792079207920792,0.0628356929750867,0.426973340072599,0.0693069306930693,0,0.150886392614818,0.0792079207920792,0,0.150301702731485
"Hillia_macrophylla_SA","Hillia_maxonii",0.178921349032755,0.752475247524752,0.112207879261046,0.494425819409518,0.0198019801980198,6.21711970916483e-05,0.0479335711415597,0.0099009900990099,8.55618495443633e-05,0.0567359273190982
"Hillia_macrophylla_SA","Hillia_palmana",0.539250648967973,0.0495049504950495,0.236519479721683,0.506098982165503,0.0099009900990099,0,0.190073821097014,0.0099009900990099,0,0.139614951730925
"Hillia_macrophylla_SA","Hillia_panamensis",0.367657743709615,0.851485148514851,0.322077201055241,0.492424519279686,0.0198019801980198,0,0.267411524904866,0.0297029702970297,0,0.261998341666634
"Hillia_macrophylla_SA","Hillia_parasitica",0.188837874078269,0.920792079207921,0.159297825119225,0.463795027996748,0.0198019801980198,0.00288937066379379,0.0833970767786173,0.0099009900990099,0.0022660224683951,0.114283808341616
"Hillia_macrophylla_SA","Hillia_pumila",0.353969619147975,0.693069306930693,0.236385486020151,0.661221923184794,0.178217821782178,0,0.619182592546575,0.198019801980198,0,0.78762417309231
"Hillia_macrophylla_SA","Hillia_tetrandra",0.373612989114743,0.0594059405940594,0.188533367979734,0.371317412132273,0.0792079207920792,0,0.425168891540832,0.0297029702970297,0,0.212940486131168
"Hillia_macrophylla_SA","Hillia_triflora_var._pittieri",0.147636119498453,1,0.317425729699467,0.512808547801105,0.0297029702970297,0,0.0921438690100034,0.0198019801980198,0,0.0675611179908237
"Hillia_macrophylla_SA","Hillia_triflora_var._triflora",0.538687495089284,0.0198019801980198,0.28175557485016,0.518169686085141,0.0099009900990099,0,0.0842167271003737,0.0099009900990099,0,0.0828326946137379
"Hillia_macrophylla_SA","Hillia_ulei",0.1475084510345,0.97029702970297,0.166979194266513,0.506295774159709,0.0495049504950495,0,0.0996173872231964,0.0594059405940594,0,0.137278336962783
"Hillia_macrophylla_SA","Hillia_wurdackii",0.320016948857049,0.98019801980198,0.429663868760225,0.759810884351552,0.198019801980198,0,0.693797921037593,0.178217821782178,0,0.688777716691493
"Hillia_macrophylla_CA","Hillia_maxonii",0.0184289187074769,0.693069306930693,0.0069857895499303,0.250695379657551,0.217821782178218,3.56084854424843e-07,0.104778739649501,0.237623762376238,2.90858734386001e-05,0.158040759266346
"Hillia_macrophylla_CA","Hillia_palmana",0.0606777027590985,0.95049504950495,0.0632351838550201,0.595157685188017,0.346534653465347,0,0.284934349974391,0.267326732673267,0,0.237196688455079
"Hillia_macrophylla_CA","Hillia_panamensis",0.152525353252109,0.742574257425743,0.0481034834740339,0.484152718927626,0.0396039603960396,0,0.106172775824148,0.0495049504950495,0,0.105028932111947
"Hillia_macrophylla_CA","Hillia_parasitica",0.0120888650200169,1,0.0218349617776369,0.180596419624333,0.316831683168317,0.00021923675695118,0.0932431511503651,0.297029702970297,0.000297492283966339,0.0926870687512275
"Hillia_macrophylla_CA","Hillia_pumila",0.0652132496506228,0.801980198019802,0.0400444209398058,0.342261306580573,0.0891089108910891,0,0.083321576837121,0.0693069306930693,0,0.0681472697485356
"Hillia_macrophylla_CA","Hillia_tetrandra",0.159117977624224,0.455445544554455,0.0315659539887898,0.385621903952751,0.0891089108910891,0,0.195547743535577,0.0594059405940594,0,0.160723839523181
"Hillia_macrophylla_CA","Hillia_triflora_var._pittieri",0.489312628506095,0.346534653465347,0.120725130997942,0.641137946999059,0.0297029702970297,0,0.353776419617055,0.0297029702970297,0,0.266658102803324
"Hillia_macrophylla_CA","Hillia_triflora_var._triflora",0.0977884277924376,0.821782178217822,0.0470414458506823,0.546449965307955,0.158415841584158,0,0.276967688763226,0.178217821782178,0,0.267274043742662
"Hillia_macrophylla_CA","Hillia_ulei",0.0557283101470095,0.475247524752475,0.00388707314197502,0.272537191260993,0.227722772277228,0,0.174032450880265,0.217821782178218,0,0.15770291268828
"Hillia_macrophylla_CA","Hillia_wurdackii",0.0386088180342335,0.96039603960396,0.0782965141420472,0.341293600018795,0.0792079207920792,0,0.0488411034007692,0.0396039603960396,0,0.0210091780151626
"Hillia_maxonii","Hillia_palmana",0.163747038568002,0.831683168316832,0.125168392994208,0.420707074923036,0.485148514851485,0.0110196360954383,0.28533821945851,0.435643564356436,0.00294274235966126,0.265319831314462
"Hillia_maxonii","Hillia_panamensis",0.0633700556596019,0.930693069306931,0.0598377935981974,0.388627676964109,0.366336633663366,0,0.151043531322942,0.386138613861386,0,0.141267721025052
"Hillia_maxonii","Hillia_parasitica",0.335344483411759,0.801980198019802,0.167475757603243,0.578457395948531,0.663366336633663,0.00670677668213957,0.641948855646328,0.594059405940594,0.00216437792356964,0.639693244266139
"Hillia_maxonii","Hillia_pumila",0.0646565817304091,0.712871287128713,0.026868746558877,0.312110868914772,0.0891089108910891,8.01687916655913e-05,0.0714621564650517,0.0693069306930693,0,0.0650312487001928
"Hillia_maxonii","Hillia_tetrandra",0.106769184327284,0.891089108910891,0.0930856390048748,0.352773635437074,0.108910891089109,0,0.12907793108277,0.108910891089109,0,0.117948996609785
"Hillia_maxonii","Hillia_triflora_var._pittieri",0.0216652043087578,1,0.0644047064401609,0.446733150831827,0.554455445544555,0,0.143322121778862,0.455445544554455,0,0.171162640243969
"Hillia_maxonii","Hillia_triflora_var._triflora",0.195648779811854,0.564356435643564,0.0609352841829127,0.385711589740905,0.405940594059406,0.00178305108482401,0.279544012619768,0.316831683168317,0.00058187889036187,0.275026389958481
"Hillia_maxonii","Hillia_ulei",0.0476812855662148,0.99009900990099,0.0775798996106198,0.631293873429766,0.603960396039604,0.000992283679315931,0.588560950031951,0.722772277227723,0.000436322999801031,0.572120564029397
"Hillia_maxonii","Hillia_wurdackii",0.0797088984484979,0.98019801980198,0.0945177639939024,0.382648252307187,0.0495049504950495,9.64465398904935e-05,0.0620728468735631,0.0198019801980198,1.84354709856116e-05,0.0653258395909145
"Hillia_palmana","Hillia_panamensis",0.352921801977806,0.920792079207921,0.32714484113654,0.620728831287285,0.0297029702970297,0,0.175248933823322,0.0198019801980198,0,0.174397219321755
"Hillia_palmana","Hillia_parasitica",0.154922857937391,0.891089108910891,0.144053626148268,0.235533339162667,0.386138613861386,0.00594909563918605,0.265691045589541,0.396039603960396,0.0102538555604295,0.257017497692924
"Hillia_palmana","Hillia_pumila",0.315111021733643,0.524752475247525,0.137424038328672,0.455268938871717,0.0099009900990099,0,0.115338013206584,0.0099009900990099,0,0.0786187701014763
"Hillia_palmana","Hillia_tetrandra",0.377893921424431,1,0.43298470803897,0.605836173152404,0.0099009900990099,0,0.251277440428523,0.0198019801980198,0,0.328305033805226
"Hillia_palmana","Hillia_triflora_var._pittieri",0.0657488694803371,1,0.403742487182669,0.786697793843213,0.425742574257426,0,0.404886468956293,0.415841584158416,0,0.401202275475378
"Hillia_palmana","Hillia_triflora_var._triflora",0.706392042981237,0.613861386138614,0.550704513561309,0.840492401234005,0.178217821782178,0.0126396022782097,0.814126281820036,0.217821782178218,0.00691340130577793,0.804997770131629
"Hillia_palmana","Hillia_ulei",0.0903161356505011,0.98019801980198,0.119687773650212,0.348861358001052,0.415841584158416,0,0.292750903758948,0.554455445544555,0.0010299032445058,0.322091324943802
"Hillia_palmana","Hillia_wurdackii",0.294639138129294,0.782178217821782,0.181798674765719,0.442750538417662,0.0099009900990099,0,0.102315514701752,0.0099009900990099,0,0.0624331232489889
"Hillia_panamensis","Hillia_parasitica",0.0724913343524961,1,0.108571133194205,0.214899199754622,0.415841584158416,6.69646545802149e-05,0.166174268644956,0.277227722772277,0,0.154659130169139
"Hillia_panamensis","Hillia_pumila",0.199272547553072,0.742574257425743,0.0891122128995648,0.431595868359394,0.0792079207920792,0,0.199784247308614,0.0693069306930693,0,0.223510986474497
"Hillia_panamensis","Hillia_tetrandra",0.679379331455908,0.0594059405940594,0.309329037973526,0.678038916254113,0.0495049504950495,0,0.616418914868076,0.0297029702970297,0,0.561423656029342
"Hillia_panamensis","Hillia_triflora_var._pittieri",0.217722681291084,0.99009900990099,0.288232513304271,0.665821025751306,0.0099009900990099,0,0.063048558332777,0.0396039603960396,0,0.13654095881379
"Hillia_panamensis","Hillia_triflora_var._triflora",0.453960336331889,0.564356435643564,0.325716892903563,0.618498693418845,0.0099009900990099,0,0.119889358602233,0.0099009900990099,0,0.161007846821893
"Hillia_panamensis","Hillia_ulei",0.179529735076035,0.742574257425743,0.0956201777468801,0.367466632192656,0.0396039603960396,0,0.131946765666372,0.0495049504950495,0,0.172387038665254
"Hillia_panamensis","Hillia_wurdackii",0.195118062719756,0.99009900990099,0.22750630930381,0.404877691044962,0.0495049504950495,0,0.177060532348932,0.0495049504950495,0,0.182312581765712
"Hillia_parasitica","Hillia_pumila",0.194404708396377,0.514851485148515,0.0641766029260749,0.347952111472396,0.0099009900990099,8.63597897388824e-05,0.0789618368984171,0.0099009900990099,6.86363565792603e-05,0.106264116448895
"Hillia_parasitica","Hillia_tetrandra",0.142922821525879,0.821782178217822,0.112904457300065,0.209794387749092,0.0594059405940594,1.09988648791415e-05,0.136920323265885,0.0792079207920792,0,0.16247468115493
"Hillia_parasitica","Hillia_triflora_var._pittieri",0.0161856249990623,1,0.0869580200760445,0.24532506882385,0.643564356435644,7.34513753238186e-05,0.129684601287762,0.584158415841584,0.000405250113993372,0.120787554243781
"Hillia_parasitica","Hillia_triflora_var._triflora",0.139797313996025,0.554455445544555,0.0935608610294471,0.21364093257248,0.554455445544555,0.00105235056892477,0.257569199776921,0.435643564356436,0.00410635593097579,0.267128167250998
"Hillia_parasitica","Hillia_ulei",0.0868074249772652,1,0.265068019279817,0.711929887837325,0.594059405940594,0.0011248346080105,0.683631223373839,0.574257425742574,0.00296888728013483,0.733293473324456
"Hillia_parasitica","Hillia_wurdackii",0.268329303518643,0.603960396039604,0.187130532607928,0.440690858246756,0.0099009900990099,0.000681377732352218,0.0976694930005666,0.0099009900990099,0.00248658164494092,0.0774483528777535
"Hillia_pumila","Hillia_tetrandra",0.23424001287159,0.297029702970297,0.0698864554365524,0.315359103881731,0.0495049504950495,0,0.20743022644143,0.0396039603960396,0,0.201733932672164
"Hillia_pumila","Hillia_triflora_var._pittieri",0.098621240779711,0.910891089108911,0.0698872091600127,0.333304633684062,0.0396039603960396,0,0.080079497680523,0.0297029702970297,0,0.0611571719108153
"Hillia_pumila","Hillia_triflora_var._triflora",0.239871588208074,0.702970297029703,0.116116807385227,0.415858882038824,0.0099009900990099,0,0.0627248749510627,0.0099009900990099,0,0.075945596783376
"Hillia_pumila","Hillia_ulei",0.146211929578418,0.306930693069307,0.0108429786927514,0.247503189434956,0.0396039603960396,0,0.0785286189958598,0.0396039603960396,0,0.0993858830401521
"Hillia_pumila","Hillia_wurdackii",0.721697743705663,0.0693069306930693,0.292722744741712,0.749644099482596,0.0891089108910891,0,0.868301871106677,0.0792079207920792,0,0.794187874779121
"Hillia_tetrandra","Hillia_triflora_var._pittieri",0.223973490189243,0.95049504950495,0.25037550574451,0.617115126759131,0.0198019801980198,0,0.142805902697096,0.0297029702970297,0,0.156551888866309
"Hillia_tetrandra","Hillia_triflora_var._triflora",0.4678261148586,0.435643564356436,0.252872102357146,0.598768367644213,0.0198019801980198,0,0.167989513312544,0.0099009900990099,0,0.183865890730777
"Hillia_tetrandra","Hillia_ulei",0.241238415418101,0.336633663366337,0.128963643923908,0.307222226210978,0.0099009900990099,0,0.190358699369816,0.0693069306930693,0,0.250881055599027
"Hillia_tetrandra","Hillia_wurdackii",0.228327135435891,0.653465346534653,0.147563118244332,0.337328965204234,0.0297029702970297,0,0.115949340731478,0.0198019801980198,0,0.139887632152813
"Hillia_triflora_var._pittieri","Hillia_triflora_var._triflora",0.10594914261314,1,0.311922033225471,0.736602235150561,0.435643564356436,0,0.481628386759794,0.405940594059406,0,0.489122796773773
"Hillia_triflora_var._pittieri","Hillia_ulei",0.0827377088281364,0.99009900990099,0.12802255547664,0.372934098631503,0.237623762376238,0,0.155772482646062,0.366336633663366,0,0.221329663532367
"Hillia_triflora_var._pittieri","Hillia_wurdackii",0.0570714501375557,1,0.241551366851714,0.401258406056088,0.0198019801980198,0,0.036130958854357,0.0396039603960396,0,0.0431481451080738
"Hillia_triflora_var._triflora","Hillia_ulei",0.107962316275995,0.772277227722772,0.068126455428466,0.325177751169093,0.475247524752475,0,0.319582160692122,0.346534653465347,0,0.315284624939223
"Hillia_triflora_var._triflora","Hillia_wurdackii",0.210999094560738,0.95049504950495,0.211323586797497,0.40230245847063,0.0099009900990099,0,0.0566039058692219,0.0099009900990099,0,0.0684475309896791
"Hillia_ulei","Hillia_wurdackii",0.197968206733445,0.792079207920792,0.170290621499009,0.367813742021574,0.0198019801980198,0,0.0680196060325274,0.0099009900990099,0,0.0689265693789916
